periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas;estu_grupoetnia
20241;SB11202410033348;ESTUDIANTE;TI;URBANO;;A;;385440000419;385440000419;85;85440;137273;CASANARE;MIXTO;SABATINA;VILLANUEVA;NO OFICIAL;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;S;2;B1;3;3;3;N;50;50001;85;85440;Entre 30 y 60 minutos;30 minutos o menos;META;CASANARE;N;;01/05/2007;F;26;Más de 30 horas;51.650246;VILLAVICENCIO;VILLANUEVA;COLOMBIA;2;3;COLOMBIA;N;0;;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 2;26 A 100 LIBROS;1 a 2;Mejor;No;Si;No;No;Si;Si;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;43;44;56;31;43;51;53;277;70;53;55;56;NINGUNO
20241;SB11202410085758;ESTUDIANTE;CC;URBANO;;A;;385001800124;385001800124;85;85001;812933;CASANARE;MIXTO;SABATINA;YOPAL;NO OFICIAL;COLEGIO EMPRESARIAL NUESTRO HORIZONTE;COLEGIO EMPRESARIAL NUESTRO HORIZONTE - SEDE PRINCIPAL;S ;1;A-;2;1;1;N;85;85001;85;85001;30 minutos o menos;No leo por entretenimiento;CASANARE;CASANARE;N;;26/02/2004;M;26;Menos de 10 horas;51.28371;YOPAL;YOPAL;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo y especie;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;;1 a 2;;Si;Si;No;Si;No;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Pensionado;10;7;17;5;8;10;38;184;43;37;34;36;NINGUNO
20241;SB11202410091924;ESTUDIANTE;CE;URBANO;;A;;385001800124;385001800124;85;85001;812933;CASANARE;MIXTO;SABATINA;YOPAL;NO OFICIAL;COLEGIO EMPRESARIAL NUESTRO HORIZONTE;COLEGIO EMPRESARIAL NUESTRO HORIZONTE - SEDE PRINCIPAL;S ;2;A1;3;1;3;N;5;5001;5;5001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;ANTIOQUIA;ANTIOQUIA;N;;26/01/2002;F;26;Entre 11 y 20 horas;51.575169;MEDELLÍN;MEDELLÍN;VENEZUELA;2;3;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;;1 o 2 veces por semana;Dos;Educación profesional completa;Primaria completa;Estrato 3;11 A 25 LIBROS;1 a 2;Mejor;No;Si;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;37;35;26;66;6;62;50;258;49;65;32;60;NINGUNO
20241;SB11202410088436;ESTUDIANTE;TI;URBANO;;A;;385440000419;385440000419;85;85440;137273;CASANARE;MIXTO;SABATINA;VILLANUEVA;NO OFICIAL;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;S;3;B1;3;3;3;N;50;50001;85;85440;30 minutos o menos;Entre 30 y 60 minutos;META;CASANARE;N;;24/06/2006;F;26;0;59.250416;VILLAVICENCIO;VILLANUEVA;COLOMBIA;2;3;COLOMBIA;N;0;;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 3;26 A 100 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;84;73;72;63;60;82;68;333;78;64;63;68;NINGUNO
20241;SB11202410087331;ESTUDIANTE;TI;URBANO;;A;;385440000419;385440000419;85;85440;137273;CASANARE;MIXTO;SABATINA;VILLANUEVA;NO OFICIAL;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;S;3;B+;4;4;3;N;50;50001;85;85440;Más de 3 horas;Entre 30 y 60 minutos;META;CASANARE;N;;31/01/2007;M;26;Menos de 10 horas;63.8909;VILLAVICENCIO;VILLANUEVA;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;Todos o casi todos los días;Tres;Educación profesional completa;Educación profesional completa;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;Si;Si;No;No;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es vendedor o trabaja en atención al público;88;93;100;89;94;80;70;371;100;73;78;67;NINGUNO
20241;SB11202410064711;ESTUDIANTE;CC;URBANO;;A;;385001800124;385001800124;85;85001;812933;CASANARE;MIXTO;SABATINA;YOPAL;NO OFICIAL;COLEGIO EMPRESARIAL NUESTRO HORIZONTE;COLEGIO EMPRESARIAL NUESTRO HORIZONTE - SEDE PRINCIPAL;S ;1;A-;2;2;1;N;85;85001;85;85001;;;CASANARE;CASANARE;N;;22/06/2003;F;26;Más de 30 horas;;YOPAL;YOPAL;COLOMBIA;2;;COLOMBIA;N;0;;No;;;;Dos;;;;;3 a 4;Peor;No;Si;No;No;;No;Si;;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;6;8;15;9;22;3;35;189;42;41;45;29;NINGUNO
20241;SB11202410084215;ESTUDIANTE;TI;URBANO;;A;;385440000419;385440000419;85;85440;137273;CASANARE;MIXTO;SABATINA;VILLANUEVA;NO OFICIAL;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;S;2;A2;4;3;3;N;50;50001;85;85440;30 minutos o menos;Más de 2 horas;META;CASANARE;N;;27/02/2006;M;26;0;60.649662;VILLAVICENCIO;VILLANUEVA;COLOMBIA;2;3;COLOMBIA;N;0;;No;Nunca o rara vez comemos eso;Todos o casi todos los días;Nunca o rara vez comemos eso;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 1;MÁS DE 100 LIBROS;3 a 4;Igual;Si;Si;No;No;Si;Si;No;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;38;50;51;69;43;54;51;290;65;66;55;58;NINGUNO
20241;SB11202410033345;ESTUDIANTE;TI;URBANO;;A;;385440000419;385440000419;85;85440;137273;CASANARE;MIXTO;SABATINA;VILLANUEVA;NO OFICIAL;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;S;3;B+;4;4;3;N;50;50001;85;85440;Entre 1 y 3 horas;No leo por entretenimiento;META;CASANARE;N;;19/07/2006;F;26;0;69.745117;VILLAVICENCIO;VILLANUEVA;COLOMBIA;2;4;COLOMBIA;N;0;;No;Todos o casi todos los días;Nunca o rara vez comemos eso;3 a 5 veces por semana;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 2;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);75;84;88;83;92;71;65;352;84;71;77;64;NINGUNO
20241;SB11202410072931;ESTUDIANTE;TI;URBANO;;A;;385440000419;385440000419;85;85440;137273;CASANARE;MIXTO;SABATINA;VILLANUEVA;NO OFICIAL;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS;S;2;B+;3;2;3;N;11;11001;85;85440;;;BOGOTÁ;CASANARE;N;;10/07/2007;M;26;;;BOGOTÁ D.C.;VILLANUEVA;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;;;;;;;;;;;;;;;;48;46;75;56;22;54;55;282;80;62;44;57;NINGUNO
20241;SB11202410091918;ESTUDIANTE;CC;URBANO;;A;;385001800124;385001800124;85;85001;812933;CASANARE;MIXTO;SABATINA;YOPAL;NO OFICIAL;COLEGIO EMPRESARIAL NUESTRO HORIZONTE;COLEGIO EMPRESARIAL NUESTRO HORIZONTE - SEDE PRINCIPAL;S ;2;A-;2;2;2;N;85;85001;85;85001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CASANARE;CASANARE;N;;06/10/2004;M;26;Más de 30 horas;57.840672;YOPAL;YOPAL;COLOMBIA;2;3;COLOMBIA;N;0;;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Técnica o tecnológica completa;No sabe;Estrato 1;26 A 100 LIBROS;7 a 8;Igual;Si;Si;No;Si;Si;Si;Si;Si;No aplica;No aplica;19;22;19;19;26;27;42;226;44;47;47;45;NINGUNO
