periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20232;SB11202340037823;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;363001001821;363001001821;63;63001;103762;QUINDIO;MIXTO;COMPLETA;ARMENIA;NO OFICIAL;COLEGIO CAMPESTRE DE ARMENIA S.A.S.;COLEGIO CAMPESTRE DE ARMENIA S.A.S;S;3;B+;3;3;3;S;63;63001;63;63001;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;20/01/2006;M;11;Menos de 10 horas;61.698807;ARMENIA;ARMENIA;COLOMBIA;4;3;COLOMBIA;N;0;Si, en efectivo y especie;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Dos;Educación profesional incompleta;Secundaria (Bachillerato) completa;Estrato 5;26 A 100 LIBROS;1 a 2;Igual;Si;Si;Si;Si;Si;Si;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;94;92;98;86;91;83;67;332;79;65;68;61
20232;SB11202340034698;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;163594000257;163594000257;63;63594;115519;QUINDIO;MIXTO;MAÑANA;QUIMBAYA;OFICIAL;INSTITUCION EDUCATIVA SIMON BOLIVAR;SIMON BOLIVAR;S;2;A2;3;3;2;S;63;63594;63;63594;Entre 1 y 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;19/05/2007;F;11;0;51.909344;QUIMBAYA;QUIMBAYA;COLOMBIA;2;3;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);59;64;77;70;46;67;52;272;59;59;51;54
20232;SB11202340039288;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163130000157;163130000157;63;63130;734087;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ROMAN MARIA VALENCIA;ROMAN MARIA VALENCIA;S;3;A2;3;3;3;S;63;63130;63;63130;Entre 1 y 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;30/12/2006;M;11;0;52.650631;CALARCÁ;CALARCÁ;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) incompleta;No Aplica;Estrato 1;11 A 25 LIBROS;5 a 6;Peor;No;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;77;67;80;51;50;72;58;277;61;54;52;56
20232;SB11202340207537;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;163190000377;163190000377;63;63190;13110;QUINDIO;MIXTO;MAÑANA;CIRCASIA;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE  ;SAN JOSE;S;3;B1;4;2;3;S;63;63190;63;63190;Más de 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;04/03/2007;M;11;0;63.922096;CIRCASIA;CIRCASIA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Educación profesional incompleta;Técnica o tecnológica completa;Estrato 3;26 A 100 LIBROS;1 a 2;Peor;No;Si;Si;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);No sabe;86;80;91;90;38;79;62;299;70;67;48;59
20232;SB11202340040021;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163130000157;163130000157;63;63130;734087;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ROMAN MARIA VALENCIA;ROMAN MARIA VALENCIA;S;2;A2;3;3;3;S;63;63130;63;63130;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;05/11/2006;F;11;0;51.545769;CALARCÁ;CALARCÁ;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;55;76;86;73;76;84;51;293;65;60;60;61
20232;SB11202340038123;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;363001001821;363001001821;63;63001;103762;QUINDIO;MIXTO;COMPLETA;ARMENIA;NO OFICIAL;COLEGIO CAMPESTRE DE ARMENIA S.A.S.;COLEGIO CAMPESTRE DE ARMENIA S.A.S;S;2;A-;2;2;2;S;63;63001;63;63001;Entre 30 y 60 minutos;No leo por entretenimiento;QUINDIO;QUINDIO;N;;29/04/2006;M;11;0;65.535912;ARMENIA;ARMENIA;COLOMBIA;4;4;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Educación profesional completa;Educación profesional completa;Estrato 3;11 A 25 LIBROS;1 a 2;Igual;Si;Si;Si;Si;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es vendedor o trabaja en atención al público;54;36;23;26;36;36;51;232;42;46;47;43
20232;SB11202340180129;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;263001000421;263001003675;63;63001;502419;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA EL CAIMO;LA ESPERANZA;N;3;B1;3;3;3;S;63;63001;63;63001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;03/06/2006;F;11;Menos de 10 horas;42.901985;ARMENIA;ARMENIA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Primaria incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;85;83;89;73;61;91;62;307;68;60;55;66
20232;SB11202340095752;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001002941;163001002941;63;63001;734665;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;ESTABLECIMIENTO EDUCATIVO CASD HERMOGENES MAZA;CASD HERMOGENES MAZA;S;3;A2;3;4;3;S;63;63001;63;63001;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;26/06/2007;F;11;0;63.138607;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Educación profesional completa;Educación profesional completa;Estrato 4;0 A 10 LIBROS;1 a 2;Mejor;Si;Si;No;No;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);87;92;84;86;96;91;62;329;64;65;72;65
20232;SB11202340059102;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001002941;163001002941;63;63001;734665;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;ESTABLECIMIENTO EDUCATIVO CASD HERMOGENES MAZA;CASD HERMOGENES MAZA;S;3;B1;4;4;3;S;63;63001;63;63001;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;13/10/2006;M;11;0;65.175888;ARMENIA;ARMENIA;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Dos;Técnica o tecnológica completa;Educación profesional completa;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);93;100;96;100;100;94;66;388;75;78;100;67
20232;SB11202340372331;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;163401000093;163401000093;63;63401;13300;QUINDIO;MIXTO;NOCHE;LA TEBAIDA;OFICIAL;INSTITUCION EDUCATIVA INSTITUTO TEBAIDA;INST TEBAIDA;S;2;A-;3;1;2;S;63;63401;63;63401;;;QUINDIO;QUINDIO;N;;17/04/2000;F;26;;;LA TEBAIDA;LA TEBAIDA;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;;;;;;;;;;;;;;;35;30;26;49;6;54;45;223;43;53;32;49
20232;SB11202340075278;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163470000267;163470000267;63;63470;734814;QUINDIO;MIXTO;UNICA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA LOS FUNDADORES;LOS FUNDADORES;S;2;A-;2;2;1;S;63;63470;63;63470;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;30/01/2007;F;11;0;51.702522;MONTENEGRO;MONTENEGRO;COLOMBIA;2;3;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Uno;Técnica o tecnológica completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;1 a 2;Mejor;No;Si;Si;Si;Si;No;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);No sabe;34;28;37;33;24;27;45;221;46;48;43;40
20232;SB11202340241463;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;163401000026;163401000026;63;63401;669317;QUINDIO;MIXTO;UNICA;LA TEBAIDA;OFICIAL;INSTITUCION EDUCATIVA ANTONIO NARIÑO;ANTONIO NARIÑO;S;3;A2;3;3;3;S;63;63401;63;63401;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;15/06/2005;M;11;0;48.691505;LA TEBAIDA;LA TEBAIDA;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Primaria completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Mejor;No;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;89;89;76;84;80;95;64;322;59;64;62;69
20232;SB11202340050761;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163594000397;163594000397;63;63594;13235;QUINDIO;MIXTO;MAÑANA;QUIMBAYA;OFICIAL;INSTITUCION EDUCATIVA INSTITUTO QUIMBAYA;INST QUIMBAYA;S;3;A-;3;2;3;S;63;63594;63;63594;Entre 30 y 60 minutos;30 minutos o menos;QUINDIO;QUINDIO;N;;14/02/2007;F;11;0;38.331264;QUIMBAYA;QUIMBAYA;COLOMBIA;2;1;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Ninguno;Primaria completa;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Pensionado;70;61;36;51;29;86;56;267;46;54;44;62
20232;SB11202340038845;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163130000157;163130000157;63;63130;734087;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ROMAN MARIA VALENCIA;ROMAN MARIA VALENCIA;S;3;A2;3;3;2;S;63;63130;63;63130;Más de 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;25/03/2007;F;11;;;CALARCÁ;CALARCÁ;COLOMBIA;3;;COLOMBIA;N;0;;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;;No sabe;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;;;;;;;Si;;;Si;;;93;86;80;86;88;68;66;313;61;65;66;54
20232;SB11202340067307;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163302000294;163302000294;63;63302;669283;QUINDIO;MIXTO;UNICA;GÉNOVA;OFICIAL;INSTITUCION EDUCATIVA INSTITUTO GÉNOVA;INST GENOVA;S;1;A-;2;2;1;S;63;63001;63;63302;Entre 30 y 60 minutos;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;06/10/2006;F;11;0;35.523464;ARMENIA;GÉNOVA;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Técnica o tecnológica completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;No;No;No;No;No sabe;No sabe;10;8;10;22;15;2;37;185;37;45;38;28
20232;SB11202340415484;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001000329;163001000329;63;63001;669135;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA RUFINO JOSE CUERVO CENTRO;RUFINO JOSE CUERVO CENTRO;S;2;A1;3;2;2;S;63;63001;63;63001;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;11/07/2006;F;11;Menos de 10 horas;52.521465;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;No;No;Si;Si;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja por cuenta propia (por ejemplo plomero, electricista);23;39;45;60;19;61;41;237;48;56;40;52
20232;SB11202340038987;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163130000157;163130000157;63;63130;734087;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ROMAN MARIA VALENCIA;ROMAN MARIA VALENCIA;S;2;A-;3;3;3;S;63;63130;63;63130;;;QUINDIO;QUINDIO;N;;11/08/2006;M;11;;;CALARCÁ;CALARCÁ;COLOMBIA;3;;COLOMBIA;N;0;;;;;;;;;;;;;;;;;;;;;;48;65;23;59;81;72;49;273;42;56;62;56
20232;SB11202340064145;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001002941;163001002941;63;63001;734665;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;ESTABLECIMIENTO EDUCATIVO CASD HERMOGENES MAZA;CASD HERMOGENES MAZA;S;4;B1;4;4;4;S;63;63001;63;63001;Entre 1 y 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;26/01/2007;F;11;0;62.263844;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Educación profesional completa;Educación profesional completa;Estrato 5;26 A 100 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);99;99;96;98;99;97;72;369;75;74;78;71
20232;SB11202340035892;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163272000278;163272000278;63;63272;13136;QUINDIO;MIXTO;MAÑANA;FILANDIA;OFICIAL;INSTITUCION EDUCATIVA LICEO ANDINO DE LA SANTISIMA TRINIDAD;LICEO ANDINO DE LA SANTISIMA TRINIDAD;S;2;A1;2;2;2;S;63;63594;63;63272;30 minutos o menos;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;27/02/2007;F;11;0;46.839245;QUIMBAYA;FILANDIA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 4;11 A 25 LIBROS;5 a 6;Peor;No;No;No;No;Si;No;No;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);No sabe;33;28;68;18;28;31;44;220;55;43;44;41
20232;SB11202340504903;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;163001002046;163001002046;63;63001;171363;QUINDIO;MIXTO;SABATINA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA RUFINO JOSE CUERVO SUR;RUFINO JOSE CUERVO SUR;S;1;A1;1;1;1;S;63;63001;63;63001;;;QUINDIO;QUINDIO;N;;26/08/2001;F;26;0;41.057125;ARMENIA;ARMENIA;COLOMBIA;2;1;COLOMBIA;N;0;No;;;;Tres;;;;;7 a 8;Peor;No;Si;No;No;;No;Si;;No aplica;Trabaja en el hogar, no trabaja o estudia;6;4;51;3;4;16;35;175;50;34;30;36
20232;SB11202340039192;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163130000718;163130000718;63;63130;719203;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ANTONIO NARIÑO;ANTONIO NARIÑO;S;3;A1;4;2;3;S;63;63130;63;63130;Más de 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;24/05/2006;F;11;0;50.274624;CALARCÁ;CALARCÁ;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);74;78;65;98;39;81;57;295;54;73;48;60
20232;SB11202340048594;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163302000308;163302000308;63;63302;669291;QUINDIO;MIXTO;UNICA;GÉNOVA;OFICIAL;INSTITUCION EDUCATIVA SAN VICENTE DE PAUL;SAN VICENTE DE PAUL;S;1;A-;2;1;1;N;63;63001;63;63302;No Navega Internet;No leo por entretenimiento;QUINDIO;QUINDIO;S;;31/05/2002;F;11;Menos de 10 horas;39.637688;ARMENIA;GÉNOVA;COLOMBIA;2;1;COLOMBIA;N;0;No;3 a 5 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Uno;Primaria completa;Ninguno;Sin Estrato;0 A 10 LIBROS;1 a 2;Mejor;No;Si;No;No;No;Si;Si;Si;No aplica;No sabe;12;3;8;7;4;4;38;170;35;38;30;30
20232;SB11202340206262;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001000345;163001000345;63;63001;252841;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;ESTABLECIMIENTO EDUCATIVO ESCUELA NORMAL SUPERIOR;ESCUELA NORMAL SUPERIOR;S;2;A1;3;2;2;S;63;63001;63;63001;Entre 30 y 60 minutos;Entre 1 y 2 horas;QUINDIO;QUINDIO;N;;03/07/2006;F;11;0;54.490585;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;No;1 o 2 veces por semana;Todos o casi todos los días;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;1 a 2;Mejor;No;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);29;40;56;44;25;59;43;238;51;52;43;51
20232;SB11202340034689;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;163594000257;163594000257;63;63594;115519;QUINDIO;MIXTO;MAÑANA;QUIMBAYA;OFICIAL;INSTITUCION EDUCATIVA SIMON BOLIVAR;SIMON BOLIVAR;S;3;A2;3;3;3;S;63;63594;63;63594;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;02/10/2007;F;11;0;52.221886;QUIMBAYA;QUIMBAYA;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;86;87;85;79;85;89;62;315;64;62;64;64
20232;SB11202340002195;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163130000718;163130000718;63;63130;719203;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ANTONIO NARIÑO;ANTONIO NARIÑO;S;3;A1;3;3;3;S;63;63130;63;63130;Más de 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;14/12/2006;M;11;0;45.291615;CALARCÁ;CALARCÁ;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;Si;Es vendedor o trabaja en atención al público;No aplica;78;86;66;87;72;97;59;313;55;65;59;70
20232;SB11202340039529;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163130000157;163130000157;63;63130;734087;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ROMAN MARIA VALENCIA;ROMAN MARIA VALENCIA;S;4;A1;4;4;4;S;63;63130;63;63130;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;26/02/2007;M;11;0;51.299961;CALARCÁ;CALARCÁ;COLOMBIA;3;3;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;Si;No;No;Si;Si;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Pensionado;99;96;71;94;94;97;72;348;57;69;71;71
20232;SB11202340039593;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163130000157;163130000157;63;63130;734087;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA ROMAN MARIA VALENCIA;ROMAN MARIA VALENCIA;S;2;A-;2;3;1;S;63;63130;63;63130;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;22/04/2007;M;11;0;46.903564;CALARCÁ;CALARCÁ;COLOMBIA;3;2;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;No sabe;Estrato 2;26 A 100 LIBROS;5 a 6;Igual;No;No;No;Si;Si;No;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;25;24;30;35;47;3;42;214;44;49;51;29
20232;SB11202340453326;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001002496;163001002496;63;63001;253260;QUINDIO;MIXTO;TARDE;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA CIUDAD DORADA;CIUDAD DORADA;S;3;A1;3;3;3;S;63;63001;63;63001;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;14/11/2005;M;11;Menos de 10 horas;49.774048;ARMENIA;ARMENIA;COLOMBIA;3;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);89;80;69;76;72;78;64;301;56;61;59;58
20232;SB11202340029501;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;363470000282;363470000282;63;63470;700419;QUINDIO;MIXTO;UNICA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA SANTA MARIA GORETTI;SANTA MARIA GORETTI;S;4;B1;4;4;3;S;63;63470;63;63470;Entre 1 y 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;01/12/2006;M;11;0;58.769344;MONTENEGRO;MONTENEGRO;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) incompleta;Postgrado;Estrato 2;0 A 10 LIBROS;3 a 4;Mejor;No;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Pensionado;99;97;94;96;96;93;72;353;73;71;73;66
20232;SB11202340083703;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001000540;163001000540;63;63001;716316;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA CAMARA JUNIOR;INSTITUCION EDUCATIVA CAMARA JUNIOR;S;3;B1;3;3;2;S;63;63001;63;63001;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;13/03/2007;F;11;Menos de 10 horas;53.794838;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Dos;Técnica o tecnológica completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja por cuenta propia (por ejemplo plomero, electricista);85;74;92;56;76;55;61;289;71;55;61;50
